stop_id,stop_name,stop_lat,stop_lon,A1,A2,A3,A4,stop_name_new,stop_short_name,tts_stop_name,location_type,platform_code,parent_station,stop_code,stop_url,public_visible,jurisdiction,address,postal_code,locality,parish_id,parish_name,municipality_id,municipality_name,district_id,district_name,region_id,region_name,last_stop_update,has_pole,pole_material,has_shelter,shelter_code,shelter_maintainer,has_mupi,has_bench,has_trash_bin,has_lighting,has_electricity,docking_bay_type,last_infrastructure_maintenance,last_infrastructure_check,has_stop_sign,stop_sign_maintainer,has_pole_frame,shelter_frame_area_cm,has_pip_real_time,pip_real_time_code,has_h2oa_signage,has_schedules,has_network_map,last_schedules_maintenance,last_schedules_check,last_stop_sign_maintenance,last_stop_sign_check,pavement_type,has_sidewalk,sidewalk_type,has_tactile_schedules,stop_access_type,has_crosswalk,has_tactile_pavement,has_abusive_parking,has_audio_stop_info,wheelchair_boarding,last_accessibility_check,near_health_clinic,near_hospital,near_university,near_school,near_police_station,near_fire_station,near_shopping,near_historic_building,near_transit_office,light_rail,subway,train,boat,airport,bike_sharing,bike_parking,car_parking
130552,VALE VILA (R ESC VALE VILA),38.614100,-8.871200,0,0,0,1,,,Vale Vila ( Rua Escola Vale Vila ),0,,,130552,,1,,,,Palmela,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130553,VALE VILA X EM 533-1,38.611320,-8.871840,0,0,0,1,,,Cruzamento Entre ( Vale Vila ) E Estrada Municipal 533 - - Um,0,,,130553,,1,,,,Palmela,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130554,VALE VILA X EM 533-1,38.611300,-8.871730,0,0,0,1,,,Cruzamento Entre ( Vale Vila ) E Estrada Municipal 533 - - Um,0,,,130554,,1,,,,Palmela,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130555,PALHOTA (EM 533-1) QTA PALMIRA CASEIRA,38.612490,-8.878420,0,0,0,1,,,Palhota ( Estrada Municipal 533 - - Um ) Quinta Palmira Caseira,0,,,130555,,1,,,,Palhota,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
130556,PALHOTA (EM 533-1) QTA PALMIRA CASEIRA,38.612590,-8.878310,0,0,0,1,,,Palhota ( Estrada Municipal 533 - - Um ) Quinta Palmira Caseira,0,,,130556,,1,,,,Palhota,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
130557,PINHAL NOVO (MERCADO MUNICIPAL),38.630900,-8.911340,0,0,0,1,,,Pinhal Novo ( Mercado Municipal ),0,,,130557,,1,,,,Pinhal Novo,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
130558,PINHAL NOVO (MERCADO MUNICIPAL),38.630900,-8.911270,0,0,0,1,,,Pinhal Novo ( Mercado Municipal ),0,,,130558,,1,,,,Pinhal Novo,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130559,LAU (EM 533) X,38.603600,-8.821590,0,0,0,1,,,Lau ( Estrada Municipal 533 ) Cruzamento,0,,,130559,,1,,,,Lau,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130563,4 MARCOS (EM1023)XR DR AGOSTINHO NETO,38.641710,-8.947850,0,0,0,1,,,Cruzamento Entre ( 4 Marcos ( Estrada Municipal 1023 ) ) E Rua Doutor Agostinho Neto,0,,,130563,,1,,,,4 Marcos,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130565,PENTEADO (EM 533-1) CARREGUEIRA,38.636040,-8.942910,0,0,0,1,,,Penteado ( Estrada Municipal 533 - - Um ) Carregueira,0,,,130565,,1,,,,Penteado,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130566,PENTEADO (EM 533-1) CARREGUEIRA,38.636140,-8.942790,0,0,0,1,,,Penteado ( Estrada Municipal 533 - - Um ) Carregueira,0,,,130566,,1,,,,Penteado,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130567,PENTEADO (EM 533-1) X ACEIRO SERRADOS,38.632600,-8.933610,0,0,0,1,,,Penteado ( Cruzamento Entre ( Estrada Municipal 533 - - Um ) ) E Aceiro Serrados ),0,,,130567,,1,,,,Penteado,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130568,PENTEADO (EM 533-1) X ACEIRO SERRADOS,38.632780,-8.933580,0,0,0,1,,,Penteado ( Cruzamento Entre ( Estrada Municipal 533 - - Um ) ) E Aceiro Serrados ),0,,,130568,,1,,,,Penteado,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130569,EM 533-1 38,38.631840,-8.930700,0,0,0,1,,,Estrada Municipal 533 - - Um 38,0,,,130569,,1,,,,Palmela,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130570,EM 533-1 38,38.631970,-8.930600,0,0,0,1,,,Estrada Municipal 533 - - Um 38,0,,,130570,,1,,,,Palmela,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130571,FONTE VACA (ACEIRO JOSÉ CANARINHO),38.639500,-8.927110,0,0,0,1,,,Fonte Vaca ( Aceiro José Canarinho ),0,,,130571,,1,,,,Fonte da Vaca,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130572,FONTE VACA (ACEIRO JOSÉ CANARINHO),38.639600,-8.927050,0,0,0,1,,,Fonte Vaca ( Aceiro José Canarinho ),0,,,130572,,1,,,,Fonte da Vaca,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130573,FONTE VACA (ACEIRO ESC CARREGUEIRA),38.640240,-8.933270,0,0,0,1,,,Fonte Vaca ( Aceiro Escola Carregueira ),0,,,130573,,1,,,,Fonte da Vaca,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130574,FONTE VACA (ACEIRO ESC CARREGUEIRA),38.640400,-8.933190,0,0,0,1,,,Fonte Vaca ( Aceiro Escola Carregueira ),0,,,130574,,1,,,,Fonte da Vaca,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130575,FONTE VACA (ACEIRO ESC CARREGUE)ESC PRIM,38.643380,-8.937960,0,0,0,1,,,Fonte Vaca ( Aceiro Escola Carregue ) Escola Primária,0,,,130575,,1,,,,Fonte da Vaca,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130576,FONTE VACA (ACEIRO ESC CARREGUE)ESC PRIM,38.643420,-8.937830,0,0,0,1,,,Fonte Vaca ( Aceiro Escola Carregue ) Escola Primária,0,,,130576,,1,,,,Fonte da Vaca,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130577,ACEIRO PRINCIPXACEIRO ESC CARREGUEIRA,38.646100,-8.943490,0,0,0,1,,,Cruzamento Entre ( Aceiro Princip ) E Aceiro Escola Carregueira,0,,,130577,,1,,,,Palmela,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130578,ACEIRO PRINCIPXACEIRO ESC CARREGUEIRA,38.646200,-8.943430,0,0,0,1,,,Cruzamento Entre ( Aceiro Princip ) E Aceiro Escola Carregueira,0,,,130578,,1,,,,Palmela,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130579,4 MARCOS (EM1023)XR ACEIRO ANT ALEIXO,38.646100,-8.949280,0,0,0,1,,,Cruzamento Entre ( 4 Marcos ( Estrada Municipal 1023 ) ) E Rua Aceiro António Aleixo,0,,,130579,,1,,,,4 Marcos,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130581,QUATRO MARCOS (EM 1023) X R CEUTA,38.649730,-8.952210,0,0,0,1,,,Quatro Marcos ( Cruzamento Entre ( Estrada Municipal 1023 ) ) E Rua Ceuta ),0,,,130581,,1,,,,Palmela,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130583,QUATRO MARCOS X (EM 1023),38.651920,-8.953150,0,0,0,1,,,Cruzamento Entre ( Quatro Marcos ) E ( Estrada Municipal 1023 ),0,,,130583,,1,,,,Palmela,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130585,CARREGUEIRA (EM 1024)XACEIRO PRINCIPAL,38.654110,-8.943660,0,0,0,1,,,Carregueira ( Estrada Municipal 1024 ) Xaceiro Principal,0,,,130585,,1,,,,Carregueira,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130587,EM 1024 ANTES X ACEIRO JOSÉ CAMARINHO,38.656270,-8.933100,0,0,0,1,,,Estrada Municipal 1024 Antes Do Cruzamentoaceiro José Camarinho,0,,,130587,,1,,,,Palmela,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130588,EM 1024 ANTES X ACEIRO JOSÉ CAMARINHO,38.656180,-8.932950,0,0,0,1,,,Estrada Municipal 1024 Antes Do Cruzamentoaceiro José Camarinho,0,,,130588,,1,,,,Palmela,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130589,FONTE VACA NORTE (EM 1024),38.656700,-8.926190,0,0,0,1,,,Fonte Vaca Norte ( Estrada Municipal 1024 ),0,,,130589,,1,,,,Fonte da Vaca,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130591,FONTE VACA NORT (ACEIRO F SILVEST) X EM1024,38.656300,-8.923030,0,0,0,1,,,Cruzamento Entre ( Fonte Vaca Nort ( Aceiro F Silvest ) ) E Estrada Municipal 1024,0,,,130591,,1,,,,Fonte da Vaca,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130592,FONTE VACA NORT (ACEIRO F SILVEST) X EM1024,38.656300,-8.922930,0,0,0,1,,,Cruzamento Entre ( Fonte Vaca Nort ( Aceiro F Silvest ) ) E Estrada Municipal 1024,0,,,130592,,1,,,,Fonte da Vaca,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130593,FONTE VACA SUL (ACEIRO F SILVESTRE) QTA OLIV,38.645670,-8.921030,0,0,0,1,,,Fonte Vaca Sul ( Aceiro F Silvestre ) Quinta Oliv,0,,,130593,,1,,,,Fonte da Vaca,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130594,FONTE VACA SUL (ACEIRO F SILVESTRE) QTA OLIV,38.645700,-8.920880,0,0,0,1,,,Fonte Vaca Sul ( Aceiro F Silvestre ) Quinta Oliv,0,,,130594,,1,,,,Fonte da Vaca,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130595,FONTE VACA SUL (ACEIRO FRANC SILVESTRE),38.639680,-8.920500,0,0,0,1,,,Fonte Vaca Sul ( Aceiro Francisco Silvestre ),0,,,130595,,1,,,,Fonte da Vaca,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130596,FONTE VACA SUL (ACEIRO FRANC SILVESTRE),38.639700,-8.920360,0,0,0,1,,,Fonte Vaca Sul ( Aceiro Francisco Silvestre ),0,,,130596,,1,,,,Fonte da Vaca,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130597,PENTEADO X (EN 379-2) MARCO KM 8,38.625300,-8.960470,0,0,0,1,,,Cruzamento Entre ( Penteado ) E ( Estrada Nacional 379 - 2 ) Marco Quilómetro 8,0,,,130597,,1,,,,Penteado,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130598,PENTEADO X (EN 379-2) MARCO KM 8,38.625400,-8.960420,0,0,0,1,,,Cruzamento Entre ( Penteado ) E ( Estrada Nacional 379 - 2 ) Marco Quilómetro 8,0,,,130598,,1,,,,Penteado,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130599,OLHOS ÁGUA (EN379-2) PASS DESNIVELADA,38.618500,-8.955390,0,0,0,1,,,Olhos Água ( Estrada Nacional 379 - 2 ) Pass Desnivelada,0,,,130599,,1,,,,Olhos d'Água,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130600,OLHOS ÁGUA (EN379-2) PASS DESNIVELADA,38.618600,-8.955340,0,0,0,1,,,Olhos Água ( Estrada Nacional 379 - 2 ) Pass Desnivelada,0,,,130600,,1,,,,Olhos d'Água,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130601,OLHOS ÁGUA (EN 379-2) X R CHEN,38.614800,-8.951990,0,0,0,1,,,Cruzamento Entre ( Olhos Água ( Estrada Nacional 379 - 2 ) ) E Rua Chen,0,,,130601,,1,,,,Olhos d'Água,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130602,OLHOS ÁGUA (EN 379-2) X R CHEN,38.614900,-8.951940,0,0,0,1,,,Cruzamento Entre ( Olhos Água ( Estrada Nacional 379 - 2 ) ) E Rua Chen,0,,,130602,,1,,,,Olhos d'Água,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130603,OLHOS ÁGUA (EN 379-2 2),38.611600,-8.947590,0,0,0,1,,,Olhos Água ( Estrada Nacional 379 - 2 2 ),0,,,130603,,1,,,,Olhos d'Água,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130604,OLHOS ÁGUA (EN 379-2 2),38.611600,-8.947550,0,0,0,1,,,Olhos Água ( Estrada Nacional 379 - 2 2 ),0,,,130604,,1,,,,Olhos d'Água,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130605,ESTR RESTAURADORES CONCELHO PALMELA 56,38.607800,-8.943240,0,0,0,1,,,Estrada Restauradores Concelho Palmela 56,0,,,130605,,1,,,,Palmela,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130606,ESTR RESTAURADORES CONCELHO PALMELA 56,38.607900,-8.943180,0,0,0,1,,,Estrada Restauradores Concelho Palmela 56,0,,,130606,,1,,,,Palmela,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130607,LAGOINHA (EN 379-2 X AV LUSIADAS),38.598400,-8.933350,0,0,0,1,,,Lagoinha ( Cruzamento Entre ( Estrada Nacional 379 - 2 ) E Avenida Lusiadas ),0,,,130607,,1,,,,Lagoinha,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130608,LAGOINHA (EN 379-2 X AV LUSIADAS),38.598400,-8.933300,0,0,0,1,,,Lagoinha ( Cruzamento Entre ( Estrada Nacional 379 - 2 ) E Avenida Lusiadas ),0,,,130608,,1,,,,Lagoinha,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130609,LAGOINHA (EN379-2 X AV MAL COSTA GOMES),38.596300,-8.930710,0,0,0,1,,,Lagoinha ( Cruzamento Entre ( Estrada Nacional 379 - 2 ) E Avenida Marechal Costa Gomes ),0,,,130609,,1,,,,Lagoinha,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130610,LAGOINHA (EN379-2 X AV MAL COSTA GOMES),38.596400,-8.930660,0,0,0,1,,,Lagoinha ( Cruzamento Entre ( Estrada Nacional 379 - 2 ) E Avenida Marechal Costa Gomes ),0,,,130610,,1,,,,Lagoinha,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130611,LAGOINHA (EN 379-2) R PINHEIROS,38.593100,-8.924380,0,0,0,1,,,Lagoinha ( Estrada Nacional 379 - 2 ) Rua Pinheiros,0,,,130611,,1,,,,Lagoinha,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130612,LAGOINHA (EN 379-2) R PINHEIROS,38.593200,-8.924340,0,0,0,1,,,Lagoinha ( Estrada Nacional 379 - 2 ) Rua Pinheiros,0,,,130612,,1,,,,Lagoinha,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130613,VALE TOURO (EN 379-2) VIV CARVALHO,38.590300,-8.920360,0,0,0,1,,,Vale Touro ( Estrada Nacional 379 - 2 ) Vivenda Carvalho,0,,,130613,,1,,,,Palmela,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130614,VALE TOURO (EN 379-2) VIV CARVALHO,38.590300,-8.920310,0,0,0,1,,,Vale Touro ( Estrada Nacional 379 - 2 ) Vivenda Carvalho,0,,,130614,,1,,,,Palmela,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130615,VALE TOURO (EN 379-2 X ESTR CARRASCAS),38.587900,-8.918070,0,0,0,1,,,Vale Touro ( Cruzamento Entre ( Estrada Nacional 379 - 2 ) E Estrada Carrascas ),0,,,130615,,1,,,,Palmela,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130616,VALE TOURO (EN 379-2 X ESTR CARRASCAS),38.587900,-8.918010,0,0,0,1,,,Vale Touro ( Cruzamento Entre ( Estrada Nacional 379 - 2 ) E Estrada Carrascas ),0,,,130616,,1,,,,Palmela,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130617,VALE TOURO (EN 379-2) X CABO VISÃO,38.583300,-8.913690,0,0,0,1,,,Vale Touro ( Cruzamento Entre ( Estrada Nacional 379 - 2 ) ) E Cabo Visão ),0,,,130617,,1,,,,Palmela,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130618,VALE TOURO (EN 379-2) X CABO VISÃO,38.583400,-8.913670,0,0,0,1,,,Vale Touro ( Cruzamento Entre ( Estrada Nacional 379 - 2 ) ) E Cabo Visão ),0,,,130618,,1,,,,Palmela,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130619,VALE TOURO (EN 379-2) X QTA VIEGAS,38.582200,-8.910620,0,0,0,1,,,Vale Touro ( Cruzamento Entre ( Estrada Nacional 379 - 2 ) ) E Quinta Viegas ),0,,,130619,,1,,,,Palmela,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130620,VALE TOURO (EN 379-2) X QTA VIEGAS,38.582200,-8.910590,0,0,0,1,,,Vale Touro ( Cruzamento Entre ( Estrada Nacional 379 - 2 ) ) E Quinta Viegas ),0,,,130620,,1,,,,Palmela,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130621,PALMELA (EN 379-2) QTA OLHO ÁGUA 821,38.578200,-8.908050,0,0,0,1,,,Palmela ( Estrada Nacional 379 - 2 ) Quinta Olho Água 821,0,,,130621,,1,,,,Palmela,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130622,PALMELA (EN 379-2) QTA OLHO ÁGUA 821,38.578200,-8.907990,0,0,0,1,,,Palmela ( Estrada Nacional 379 - 2 ) Quinta Olho Água 821,0,,,130622,,1,,,,Palmela,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130623,PALMELA (EN 379-2) VIV FALCÃO 713,38.576500,-8.907240,0,0,0,1,,,Palmela ( Estrada Nacional 379 - 2 ) Vivenda Falcão 713,0,,,130623,,1,,,,Palmela,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130624,PALMELA (EN 379-2) VIV FALCÃO 713,38.576500,-8.907170,0,0,0,1,,,Palmela ( Estrada Nacional 379 - 2 ) Vivenda Falcão 713,0,,,130624,,1,,,,Palmela,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130625,ÁGUAS MOURA (AV LIBER) LAVADOURO MUNICIP,38.584160,-8.697180,0,0,0,1,,,Águas Moura ( Avenida Liberdade ) Lavadouro Municipal,0,,,130625,,1,,,,Águas de Moura,,,1508,Palmela,15,Setúbal,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
